Mod:Item:MetaData, Localized Name
minecraft:potion:8227, Potion of Fire Resistance
minecraft:potion:8259, Potion of Fire Resistance
minecraft:potion:16419, Splash Potion of Fire Resistance
minecraft:potion:16451, Splash Potion of Fire Resistance
minecraft:potion:8196, Potion of Poison
minecraft:potion:8228, Potion of Poison
minecraft:potion:8260, Potion of Poison
minecraft:potion:16388, Splash Potion of Poison
minecraft:potion:16420, Splash Potion of Poison
minecraft:potion:16452, Splash Potion of Poison
minecraft:potion:8261, Potion of Healing
minecraft:potion:8229, Potion of Healing
minecraft:potion:16453, Splash Potion of Healing
minecraft:potion:16421, Splash Potion of Healing
minecraft:potion:8230, Potion of Night Vision
minecraft:potion:8262, Potion of Night Vision
minecraft:potion:16422, Splash Potion of Night Vision
minecraft:potion:16454, Splash Potion of Night Vision
minecraft:potion:8231, Potion of Nausea
minecraft:potion:8263, Potion of Nausea
minecraft:potion:16423, Splash Potion of Nausea
minecraft:potion:16455, Splash Potion of Nausea
minecraft:potion:8232, Potion of Weakness
minecraft:potion:8264, Potion of Weakness
minecraft:potion:16424, Splash Potion of Weakness
minecraft:potion:16456, Splash Potion of Weakness
minecraft:potion:8201, Potion of Strength
minecraft:potion:8233, Potion of Strength
minecraft:potion:8265, Potion of Strength
minecraft:potion:16393, Splash Potion of Strength
minecraft:potion:16425, Splash Potion of Strength
minecraft:potion:16457, Splash Potion of Strength
minecraft:potion:8234, Potion of Slowness
minecraft:potion:8266, Potion of Slowness
minecraft:potion:16426, Splash Potion of Slowness
minecraft:potion:16458, Splash Potion of Slowness
minecraft:potion:8203, Potion of Decay
minecraft:potion:8235, Potion of Leaping
minecraft:potion:8267, Potion of Leaping
minecraft:potion:16395, Splash Potion of Decay
minecraft:potion:16427, Splash Potion of Leaping
minecraft:potion:16459, Splash Potion of Leaping
minecraft:potion:8268, Potion of Harming
minecraft:potion:8236, Potion of Harming
minecraft:potion:16460, Splash Potion of Harming
minecraft:potion:16428, Splash Potion of Harming
minecraft:potion:8237, Potion of Water Breathing
minecraft:potion:8269, Potion of Water Breathing
minecraft:potion:16429, Splash Potion of Water Breathing
minecraft:potion:16461, Splash Potion of Water Breathing
minecraft:potion:8238, Potion of Invisibility
minecraft:potion:8270, Potion of Invisibility
minecraft:potion:16430, Splash Potion of Invisibility
minecraft:potion:16462, Splash Potion of Invisibility
minecraft:glass_bottle, Glass Bottle
minecraft:spider_eye, Spider Eye
minecraft:fermented_spider_eye, Fermented Spider Eye
minecraft:blaze_powder, Blaze Powder
minecraft:magma_cream, Magma Cream
minecraft:brewing_stand, Brewing Stand
minecraft:cauldron, Cauldron
minecraft:ender_eye, Eye of Ender
minecraft:speckled_melon, Glistering Melon
minecraft:spawn_egg:50, Spawn Creeper
minecraft:spawn_egg:51, Spawn Skeleton
minecraft:spawn_egg:52, Spawn Spider
minecraft:spawn_egg:54, Spawn Zombie
minecraft:spawn_egg:55, Spawn Slime
minecraft:spawn_egg:56, Spawn Ghast
minecraft:spawn_egg:57, Spawn Zombie Pigman
minecraft:spawn_egg:58, Spawn Enderman
minecraft:spawn_egg:59, Spawn Cave Spider
minecraft:spawn_egg:60, Spawn Silverfish
minecraft:spawn_egg:61, Spawn Blaze
minecraft:spawn_egg:62, Spawn Magma Cube
minecraft:spawn_egg:65, Spawn Bat
minecraft:spawn_egg:66, Spawn Witch
minecraft:spawn_egg:90, Spawn Pig
minecraft:spawn_egg:91, Spawn Sheep
minecraft:spawn_egg:92, Spawn Cow
minecraft:spawn_egg:93, Spawn Chicken
minecraft:spawn_egg:94, Spawn Squid
minecraft:spawn_egg:95, Spawn Wolf
minecraft:spawn_egg:96, Spawn Mooshroom
minecraft:spawn_egg:98, Spawn Ocelot
minecraft:spawn_egg:100, Spawn Horse
minecraft:spawn_egg:120, Spawn Villager
minecraft:spawn_egg:5, Spawn Enderminy
minecraft:spawn_egg:6, Spawn Concussion Creeper
minecraft:spawn_egg:7, Spawn Fallen Knight
minecraft:spawn_egg:23, Spawn Fallen Steed
minecraft:spawn_egg:24, Spawn Wither Witch
minecraft:spawn_egg:25, Spawn Wither Cat
minecraft:spawn_egg:26, Spawn Dire Wolf
minecraft:spawn_egg:28, Spawn Werewolf
minecraft:spawn_egg:29, Spawn Nether Fish
minecraft:spawn_egg:30, Spawn Vengeance Spirit
minecraft:spawn_egg:201, Spawn Grue
minecraft:spawn_egg:32, Spawn Nuclear Monster
minecraft:spawn_egg:33, Spawn Paul
minecraft:spawn_egg:34, Spawn Brian
minecraft:spawn_egg:901, Spawn Rocket Creeper
minecraft:spawn_egg:902, Spawn Festive Creeper
minecraft:spawn_egg:903, Spawn Support Creeper
minecraft:spawn_egg:904, Spawn Chameleon
minecraft:spawn_egg:905, Spawn Treasure Slime
minecraft:spawn_egg:906, Spawn Haunted Tool
minecraft:spawn_egg:907, Spawn Mimic Chest
minecraft:spawn_egg:908, Spawn Bewitched Tome
minecraft:spawn_egg:909, Spawn Traveling Merchant
minecraft:spawn_egg:910, Spawn Lost Miner
minecraft:spawn_egg:911, Spawn Brain Slime
minecraft:spawn_egg:912, Spawn Skeleton Warrior
minecraft:spawn_egg:913, Spawn Mother Spider
minecraft:spawn_egg:915, Spawn Blazing Juggernaut
minecraft:spawn_egg:916, Spawn Sheepman
minecraft:spawn_egg:918, Spawn Summoner
minecraft:spawn_egg:920, Spawn Sheepman Smith
minecraft:spawn_egg:921, Spawn Lily Lurker
minecraft:spawn_egg:301, Spawn Chicken Minion
minecraft:experience_bottle, Bottle o' Enchanting
minecraft:fire_charge, Fire Charge
minecraft:writable_book, Book and Quill
minecraft:written_book, Written Book
minecraft:emerald, Emerald
minecraft:item_frame, Item Frame
minecraft:flower_pot, Flower Pot
minecraft:carrot, Carrot
minecraft:potato, Potato
minecraft:baked_potato, Baked Potato
minecraft:poisonous_potato, Poisonous Potato
minecraft:map, Empty Map
minecraft:golden_carrot, Golden Carrot
minecraft:skull:0, Skeleton Skull
minecraft:skull:1, Wither Skeleton Skull
minecraft:skull:2, Zombie Head
minecraft:skull:3, Head
minecraft:skull:4, Creeper Head
minecraft:carrot_on_a_stick, Carrot on a Stick
minecraft:nether_star, Nether Star
minecraft:pumpkin_pie, Pumpkin Pie
minecraft:fireworks, Firework Rocket
minecraft:firework_charge, Firework Star
minecraft:enchanted_book, Enchanted Book
minecraft:comparator, Redstone Comparator
minecraft:netherbrick, Nether Brick
minecraft:quartz, Nether Quartz
minecraft:tnt_minecart, TNT Cart
minecraft:hopper_minecart, Hopper Cart
ActuallyAdditions:blockFireworkBox, Firework Box
ActuallyAdditions:blockMiner, Vertical Digger
ActuallyAdditions:blockBookStand, Manual Stand
ActuallyAdditions:blockAtomicReconstructor, Atomic Reconstructor
ActuallyAdditions:blockCrystal:0, Restonia Crystal Block
ActuallyAdditions:blockCrystal:1, Palis Crystal Block
ActuallyAdditions:blockCrystal:2, Diamatine Crystal Block
ActuallyAdditions:blockCrystal:3, Void Crystal Block
ActuallyAdditions:blockCrystal:4, Emeradic Crystal Block
ActuallyAdditions:blockCrystal:5, Enori Crystal Block
ActuallyAdditions:blockBlackLotus, Black Lotus
ActuallyAdditions:blockLaserRelay, Laser Relay
ActuallyAdditions:blockRangedCollector, Ranged Collector
minecraft:iron_horse_armor, Iron Horse Armor
minecraft:golden_horse_armor, Gold Horse Armor
minecraft:diamond_horse_armor, Diamond Horse Armor
minecraft:lead, Lead
minecraft:name_tag, Name Tag
minecraft:command_block_minecart, Minecart with Command Block
EvilNihilo:DarkGemShard, DarkGemShard
EvilNihilo:CraftedDarkGem, CraftedDarkGem
ActuallyAdditions:blockDirectionalBreaker, Long-Range Breaker
ActuallyAdditions:blockLeafGenerator, Leaf-Eating Generator
ActuallyAdditions:blockSmileyCloud, Smiley Cloud
ActuallyAdditions:blockXPSolidifier, Experience Solidifier
ActuallyAdditions:blockTestifiBucksGreenWall, Ethetic Green Block
ActuallyAdditions:blockTestifiBucksWhiteWall, Ethetic Quartz
ActuallyAdditions:blockTestifiBucksGreenStairs, Ethetic Green Stairs
ActuallyAdditions:blockTestifiBucksWhiteStairs, Ethetic Quartz Stairs
ActuallyAdditions:blockTestifiBucksGreenSlab, Ethetic Green Slab
ActuallyAdditions:blockTestifiBucksWhiteSlab, Ethetic Quartz Slab
ActuallyAdditions:blockTestifiBucksGreenFence, Ethetic Green Wall
ActuallyAdditions:blockTestifiBucksWhiteFence, Ethetic Quartz Wall
ActuallyAdditions:blockColoredLamp:0, White Lamp
ActuallyAdditions:blockColoredLamp:1, Orange Lamp
ActuallyAdditions:blockColoredLamp:2, Magenta Lamp
ActuallyAdditions:blockColoredLamp:3, Light Blue Lamp
ActuallyAdditions:blockColoredLamp:4, Yellow Lamp
ActuallyAdditions:blockColoredLamp:5, Lime Lamp
ActuallyAdditions:blockColoredLamp:6, Pink Lamp
ActuallyAdditions:blockColoredLamp:7, Gray Lamp
ActuallyAdditions:blockColoredLamp:8, Light Gray Lamp
ActuallyAdditions:blockColoredLamp:9, Cyan Lamp
ActuallyAdditions:blockColoredLamp:10, Purple Lamp
ActuallyAdditions:blockColoredLamp:11, Blue Lamp
ActuallyAdditions:blockColoredLamp:12, Brown Lamp
ActuallyAdditions:blockColoredLamp:13, Green Lamp
ActuallyAdditions:blockColoredLamp:14, Red Lamp
ActuallyAdditions:blockColoredLamp:15, Black Lamp
ActuallyAdditions:blockColoredLampOn:0, White Lamp (On)
ActuallyAdditions:blockColoredLampOn:1, Orange Lamp (On)
ActuallyAdditions:blockColoredLampOn:2, Magenta Lamp (On)
ActuallyAdditions:blockColoredLampOn:3, Light Blue Lamp (On)
ActuallyAdditions:blockColoredLampOn:4, Yellow Lamp (On)
ActuallyAdditions:blockColoredLampOn:5, Lime Lamp (On)
ActuallyAdditions:blockColoredLampOn:6, Pink Lamp (On)
ActuallyAdditions:blockColoredLampOn:7, Gray Lamp (On)
ActuallyAdditions:blockColoredLampOn:8, Light Gray Lamp (On)
ActuallyAdditions:blockColoredLampOn:9, Cyan Lamp (On)
ActuallyAdditions:blockColoredLampOn:10, Purple Lamp (On)
ActuallyAdditions:blockColoredLampOn:11, Blue Lamp (On)
ActuallyAdditions:blockColoredLampOn:12, Brown Lamp (On)
ActuallyAdditions:blockColoredLampOn:13, Green Lamp (On)
ActuallyAdditions:blockColoredLampOn:14, Red Lamp (On)
ActuallyAdditions:blockColoredLampOn:15, Black Lamp (On)
ActuallyAdditions:blockLampPowerer, Lamp Controller
ActuallyAdditions:blockTreasureChest, Treasure Chest
ActuallyAdditions:blockEnergizer, Energizer
ActuallyAdditions:blockEnervator, Enervator
ActuallyAdditions:blockLavaFactoryController, Lava Factory Controller
ActuallyAdditions:blockCanolaPress, Canola Press
ActuallyAdditions:blockPhantomface, Phantomface
ActuallyAdditions:blockPhantomPlacer, Phantom Placer
ActuallyAdditions:blockPhantomLiquiface, Phantom Liquiface
ActuallyAdditions:blockPhantomEnergyface, Phantom Energyface
ActuallyAdditions:blockPhantomBreaker, Phantom Breaker
ActuallyAdditions:blockCoalGenerator, Coal Generator
ActuallyAdditions:blockOilGenerator, Oil Generator
ActuallyAdditions:blockFermentingBarrel, Fermenting Barrel
ActuallyAdditions:blockRice, Rice Plant
ActuallyAdditions:blockCanola, Canola Plant
ActuallyAdditions:blockFlax, Flax Plant
ActuallyAdditions:blockCoffee, Coffee Plant
ActuallyAdditions:blockCompost, Compost
ActuallyAdditions:blockMisc:0, Pillar of Black Quartz
ActuallyAdditions:blockMisc:1, Chiseled Block of Black Quartz
ActuallyAdditions:blockMisc:2, Block of Black Quartz
ActuallyAdditions:blockMisc:3, Black Quartz Ore
ActuallyAdditions:blockMisc:4, Wood Casing
ActuallyAdditions:blockMisc:5, Block of Charcoal
ActuallyAdditions:blockMisc:6, Block of Enderpearl
ActuallyAdditions:blockMisc:7, Casing
ActuallyAdditions:blockMisc:8, Ender Casing
ActuallyAdditions:blockMisc:9, Iron Casing
ActuallyAdditions:blockFeeder, Automatic Feeder
ActuallyAdditions:blockGiantChest, Storage Crate
ActuallyAdditions:blockGrinder, Crusher
ActuallyAdditions:blockGrinderDouble, Double Crusher
ActuallyAdditions:blockFurnaceDouble, Double Furnace
ActuallyAdditions:blockInputter, ESD
ActuallyAdditions:blockInputterAdvanced, Advanced ESD
ActuallyAdditions:blockFishingNet, Fishing Net
ActuallyAdditions:blockFurnaceSolar, Solar Panel
ActuallyAdditions:blockHeatCollector, Heat Collector
ActuallyAdditions:blockItemRepairer, Item Repairer
ActuallyAdditions:blockGreenhouseGlass, Greenhouse Glass
ActuallyAdditions:blockBreaker, Auto-Breaker
ActuallyAdditions:blockPlacer, Auto-Placer
ActuallyAdditions:blockDropper, Automatic Precision Dropper
ActuallyAdditions:blockFluidPlacer, Fluid Placer
ActuallyAdditions:blockFluidCollector, Fluid Collector
ActuallyAdditions:blockCoffeeMachine, Coffee Machine
ActuallyAdditions:blockPhantomBooster, Phantom Booster
ActuallyAdditions:blockWild:0, Wild Canola
ActuallyAdditions:blockWild:1, Wild Flax
ActuallyAdditions:blockWild:2, Wild Rice
ActuallyAdditions:blockWild:3, Wild Coffee
ActuallyAdditions:blockQuartzWall, Black Quartz Wall
ActuallyAdditions:blockChiseledQuartzWall, Chiseled Black Quartz Wall
ActuallyAdditions:blockPillarQuartzWall, Black Quartz Pillar Wall
ActuallyAdditions:blockQuartzStair, Black Quartz Stairs
ActuallyAdditions:blockChiseledQuartzStair, Chiseled Black Quartz Stairs
ActuallyAdditions:blockPillarQuartzStair, Black Quartz Pillar Stairs
ActuallyAdditions:blockQuartzSlab, Black Quartz Slab
ActuallyAdditions:blockChiseledQuartzSlab, Chiseled Black Quartz Slab
ActuallyAdditions:blockPillarQuartzSlab, Black Quartz Pillar Slab
ActuallyAdditions:blockCanolaOil, Canola Oil
exnihilo:barrel:0, Oak Barrel
exnihilo:barrel:1, Spruce Barrel
exnihilo:barrel:2, Birch Barrel
exnihilo:barrel:3, Jungle Barrel
exnihilo:barrel:4, Acacia Barrel
exnihilo:barrel:5, Dark Oak Barrel
exnihilo:barrel_stone, tile.exnihilo.barrel_stone.name
exnihilo:crucible, tile.exnihilo.crucible.name
exnihilo:crucible_unfired, tile.exnihilo.crucible_unfired.name
exnihilo:dust, Dust
exnihilo:infested_leaves:0, Infested Leaves
exnihilo:sifting_table:0, Oak Sieve
exnihilo:sifting_table:1, Spruce Sieve
exnihilo:sifting_table:2, Birch Sieve
exnihilo:sifting_table:3, Jungle Sieve
exnihilo:sifting_table:4, Acacia Sieve
exnihilo:sifting_table:5, Dark Oak Sieve
exnihilo:bee_trap, Artificial Hive
exnihilo:bee_trap_treated, Scented Artificial Hive
exnihilo:exnihilo.gravel_nether, Crushed Netherrack
exnihilo:exnihilo.gravel_ender, Crushed End Stone
exnihilo:witchwater, Witch Water
excompressum:compressed_dust:0, Compressed Dust
excompressum:compressed_dust:1, Compressed Cobblestone
excompressum:compressed_dust:2, Compressed Gravel
excompressum:compressed_dust:3, Compressed Sand
excompressum:compressed_dust:4, Compressed Dirt
excompressum:compressed_dust:5, Compressed Flint
excompressum:compressed_dust:6, Compressed Stone
excompressum:compressed_dust:7, Compressed Netherrack
excompressum:heavySieve:0, Heavy Oak Sieve
excompressum:heavySieve:1, Heavy Spruce Sieve
excompressum:heavySieve:2, Heavy Birch Sieve
excompressum:heavySieve:3, Heavy Jungle Sieve
excompressum:heavySieve:4, Heavy Acacia Sieve
excompressum:heavySieve:5, Heavy Dark Oak Sieve
excompressum:woodenCrucible:0, Oak Crucible
excompressum:woodenCrucible:1, Spruce Crucible
excompressum:woodenCrucible:2, Birch Crucible
excompressum:woodenCrucible:3, Jungle Crucible
excompressum:woodenCrucible:4, Acacia Crucible
excompressum:woodenCrucible:5, Dark Oak Crucible
excompressum:bait:0, Wolf Bait
excompressum:bait:1, Ocelot Bait
excompressum:bait:2, Cow Bait
excompressum:bait:3, Pig Bait
excompressum:bait:4, Chicken Bait
excompressum:bait:5, Sheep Bait
excompressum:bait:6, Squid Bait
excompressum:autoHammer, Auto Hammer
excompressum:autoCompressedHammer, Auto Compressed Hammer
excompressum:autoSieve, Auto Sieve
excompressum:autoHeavySieve, Auto Heavy Sieve
excompressum:autoCompressor, Auto Compressor
excompressum:manaSieve, Mana Sieve
additionalcompression:compressed_cobblestone:8, Nonuple Compressed Cobblestone
additionalcompression:compressed_cobblestone:9, Decuple Compressed Cobblestone
additionalcompression:compressed_stone:1, Double Compressed Stone
additionalcompression:compressed_stone:2, Triple Compressed Stone
additionalcompression:compressed_stone:3, Quadruple Compressed Stone
additionalcompression:compressed_stone:4, Quintuple Compressed Stone
additionalcompression:compressed_stone:5, Sextuple Compressed Stone
additionalcompression:compressed_stone:6, Septuple Compressed Stone
additionalcompression:compressed_stone:7, Octuple Compressed Stone
additionalcompression:compressed_stone:8, Nonuple Compressed Stone
additionalcompression:compressed_stone:9, Decuple Compressed Stone
additionalcompression:compressed_gravel:2, Triple Compressed Gravel
additionalcompression:compressed_gravel:3, Quadruple Compressed Gravel
additionalcompression:compressed_gravel:4, Quintuple Compressed Gravel
additionalcompression:compressed_gravel:5, Sextuple Compressed Gravel
additionalcompression:compressed_gravel:6, Septuple Compressed Gravel
additionalcompression:compressed_gravel:7, Octuple Compressed Gravel
additionalcompression:compressed_gravel:8, Nonuple Compressed Gravel
additionalcompression:compressed_gravel:9, Decuple Compressed Gravel
additionalcompression:compressed_blocksand:2, Triple Compressed Sand
additionalcompression:compressed_blocksand:3, Quadruple Compressed Sand
additionalcompression:compressed_blocksand:4, Quintuple Compressed Sand
additionalcompression:compressed_blocksand:5, Sextuple Compressed Sand
additionalcompression:compressed_blocksand:6, Septuple Compressed Sand
additionalcompression:compressed_blocksand:7, Octuple Compressed Sand
additionalcompression:compressed_blocksand:8, Nonuple Compressed Sand
additionalcompression:compressed_blocksand:9, Decuple Compressed Sand
additionalcompression:compressed_dirt:4, Quintuple Compressed Dirt
additionalcompression:compressed_dirt:5, Sextuple Compressed Dirt
additionalcompression:compressed_dirt:6, Septuple Compressed Dirt
additionalcompression:compressed_dirt:7, Octuple Compressed Dirt
additionalcompression:compressed_dirt:8, Nonuple Compressed Dirt
additionalcompression:compressed_dirt:9, Decuple Compressed Dirt
additionalcompression:compressed_clay:0, Single Compressed Clay
additionalcompression:compressed_clay:1, Double Compressed Clay
additionalcompression:compressed_clay:2, Triple Compressed Clay
additionalcompression:compressed_clay:3, Quadruple Compressed Clay
additionalcompression:compressed_clay:4, Quintuple Compressed Clay
additionalcompression:compressed_clay:5, Sextuple Compressed Clay
additionalcompression:compressed_clay:6, Septuple Compressed Clay
additionalcompression:compressed_clay:7, Octuple Compressed Clay
additionalcompression:compressed_clay:8, Nonuple Compressed Clay
additionalcompression:compressed_clay:9, Decuple Compressed Clay
additionalcompression:compressed_cobblestonemossy:0, Single Compressed Mossy Cobblestone
additionalcompression:compressed_cobblestonemossy:1, Double Compressed Mossy Cobblestone
additionalcompression:compressed_cobblestonemossy:2, Triple Compressed Mossy Cobblestone
additionalcompression:compressed_cobblestonemossy:3, Quadruple Compressed Mossy Cobblestone
additionalcompression:compressed_cobblestonemossy:4, Quintuple Compressed Mossy Cobblestone
additionalcompression:compressed_cobblestonemossy:5, Sextuple Compressed Mossy Cobblestone
additionalcompression:compressed_cobblestonemossy:6, Septuple Compressed Mossy Cobblestone
additionalcompression:compressed_cobblestonemossy:7, Octuple Compressed Mossy Cobblestone
additionalcompression:compressed_cobblestonemossy:8, Nonuple Compressed Mossy Cobblestone
additionalcompression:compressed_cobblestonemossy:9, Decuple Compressed Mossy Cobblestone
additionalcompression:compressed_netherrack:1, Double Compressed Netherrack
additionalcompression:compressed_netherrack:2, Triple Compressed Netherrack
additionalcompression:compressed_netherrack:3, Quadruple Compressed Netherrack
additionalcompression:compressed_netherrack:4, Quintuple Compressed Netherrack
additionalcompression:compressed_netherrack:5, Sextuple Compressed Netherrack
additionalcompression:compressed_netherrack:6, Septuple Compressed Netherrack
additionalcompression:compressed_netherrack:7, Octuple Compressed Netherrack
additionalcompression:compressed_netherrack:8, Nonuple Compressed Netherrack
additionalcompression:compressed_netherrack:9, Decuple Compressed Netherrack
